1.16,0.32,-0.53,-121.4,1.65,36.38,25.62,14.93,14.76,2.0
0.93,0.92,-0.0,-110.9,-4.88,38.82,25.62,14.93,14.76,2.0
0.71,1.8,0.71,-103.39,-9.95,26.12,25.62,14.93,14.76,2.0
0.71,1.8,0.71,-103.39,-9.95,26.12,25.62,14.93,14.76,2.0
0.42,2.19,1.39,-11.72,-22.22,-0.24,25.12,15.0,14.69,2.0
0.21,1.95,1.58,36.62,-24.96,-12.39,25.12,15.0,14.69,2.0
-0.24,-0.17,1.24,52.55,4.88,-13.24,26.15,15.49,14.1,2.0
-0.24,-0.17,1.24,52.55,4.88,-13.24,26.15,15.49,14.1,2.0
-0.07,0.01,1.01,20.63,12.82,-3.72,26.15,15.49,14.1,2.0
0.09,0.22,0.93,-4.27,17.4,12.33,26.15,15.49,14.1,2.0
0.23,0.44,0.85,-4.27,17.4,12.33,26.15,15.49,14.1,2.0
0.38,0.63,0.62,20.63,10.44,16.66,26.26,14.43,13.83,2.0
0.74,0.73,0.11,68.97,-2.56,13.31,26.26,14.43,13.83,2.0
0.74,0.73,0.11,68.97,-2.56,13.31,26.26,14.43,13.83,2.0
0.74,0.73,0.11,68.97,-2.56,13.31,26.26,14.43,13.83,2.0
0.88,0.65,-0.18,89.36,-14.77,8.36,26.26,14.43,13.83,2.0
1.22,0.49,-0.71,66.22,-22.58,1.89,26.26,14.43,13.83,2.0
1.37,0.39,-0.88,43.27,-23.32,-0.67,26.12,14.05,13.33,2.0
1.37,0.39,-0.88,43.27,-23.32,-0.67,26.12,14.05,13.33,2.0
1.37,0.39,-0.88,43.27,-23.32,-0.67,26.12,14.05,13.33,2.0
1.55,0.23,-1.1,15.44,-22.16,-2.38,26.12,14.05,13.33,2.0
1.37,0.22,-0.8,-102.48,-9.4,15.87,25.39,15.32,13.92,2.0
1.31,0.47,-0.51,-123.35,-1.16,22.89,25.39,15.32,13.92,2.0
1.18,0.56,-0.36,-127.14,2.26,30.27,25.39,15.32,13.92,2.0
1.18,0.56,-0.36,-127.14,2.26,30.27,25.39,15.32,13.92,2.0
0.65,0.92,0.31,-72.75,-25.76,38.88,24.96,14.45,15.26,2.0
0.65,0.92,0.31,-72.75,-25.76,38.88,24.96,14.45,15.26,2.0
0.65,0.92,0.31,-72.75,-25.76,38.88,24.96,14.45,15.26,2.0
0.49,0.86,0.53,-65.8,-30.27,37.96,24.96,14.45,15.26,2.0
0.34,0.87,0.72,-66.77,-33.69,37.41,24.96,14.45,15.26,2.0
0.34,0.87,0.72,-66.77,-33.69,37.41,24.96,14.45,15.26,2.0
0.17,0.96,0.89,-76.78,-41.38,36.19,24.96,14.45,15.26,2.0
-0.23,1.58,1.43,-33.02,-41.14,14.4,25.17,15.56,14.16,2.0
-0.27,1.02,1.5,29.24,-33.33,3.11,25.17,15.56,14.16,2.0
-0.07,0.3,1.36,50.66,-14.16,2.75,26.62,13.65,15.03,2.0
0.27,0.33,1.18,18.74,11.35,14.53,26.62,13.65,15.03,2.0
0.27,0.33,1.18,18.74,11.35,14.53,26.62,13.65,15.03,2.0
0.47,0.75,0.84,25.57,16.54,14.95,26.62,13.65,15.03,2.0
0.47,0.75,0.84,25.57,16.54,14.95,26.62,13.65,15.03,2.0
1.08,1.01,0.25,99.61,26.12,1.59,25.89,13.95,13.55,2.0
1.08,1.01,0.25,99.61,26.12,1.59,25.89,13.95,13.55,2.0
1.39,0.82,-0.52,121.64,29.36,-6.53,25.89,13.95,13.55,2.0
1.39,0.82,-0.52,130.62,31.8,-14.65,25.89,13.95,13.55,2.0
1.39,0.82,-0.52,130.62,31.8,-14.65,25.89,13.95,13.55,2.0
1.54,0.34,-1.11,86.91,34.06,-34.79,26.35,13.77,12.96,2.0
1.58,0.19,-1.14,62.81,16.6,-38.09,26.35,13.77,12.96,2.0
1.58,0.19,-1.14,62.81,16.6,-38.09,26.35,13.77,12.96,2.0
1.39,0.18,-0.92,-54.08,13.79,-25.27,26.35,13.77,12.96,2.0
1.07,0.71,-0.26,-67.93,0.12,-22.77,26.06,14.28,13.6,2.0
0.8,0.82,0.36,-56.4,-16.36,-15.81,26.06,14.28,13.6,2.0
0.42,0.92,0.93,-45.84,-26.67,-12.27,26.06,14.28,13.6,2.0
0.42,0.92,0.93,-45.84,-26.67,-12.27,26.06,14.28,13.6,2.0
0.2,0.99,1.17,-41.5,-30.15,-10.93,25.95,14.82,15.09,2.0
-0.07,1.03,1.5,-35.95,-32.53,-11.66,25.95,14.82,15.09,2.0
-0.62,0.58,1.86,-32.17,-10.38,-7.26,25.95,14.82,15.09,2.0
-0.62,0.58,1.86,-32.17,-10.38,-7.26,25.95,14.82,15.09,2.0
-0.6,0.68,1.5,-29.11,-5.13,-4.58,25.95,14.82,15.09,2.0
-0.6,0.68,1.5,-14.1,-2.87,-3.6,25.63,15.42,14.53,2.0
0.34,0.57,0.55,46.45,-14.65,6.77,25.63,15.42,14.53,2.0
0.34,0.57,0.55,46.45,-14.65,6.77,25.63,15.42,14.53,2.0
0.54,0.77,-0.0,76.29,-29.72,9.28,25.81,15.25,13.39,2.0
0.54,0.77,-0.0,76.29,-29.72,9.28,25.81,15.25,13.39,2.0
0.99,0.8,-0.28,87.77,-40.71,2.62,25.81,15.25,13.39,2.0
1.52,0.7,-0.83,84.47,-41.99,-2.87,25.81,15.25,13.39,2.0
1.52,0.7,-0.83,84.47,-41.99,-2.87,25.81,15.25,13.39,2.0
1.77,0.47,-1.04,57.8,-40.04,-11.29,25.81,15.25,13.39,2.0
1.77,0.47,-1.04,57.8,-40.04,-11.29,25.81,15.25,13.39,2.0
1.77,0.47,-1.04,57.8,-40.04,-11.29,25.81,15.25,13.39,2.0
1.77,0.47,-1.04,57.8,-40.04,-11.29,25.81,15.25,13.39,2.0
1.86,0.49,-1.08,26.43,-24.6,-19.59,26.28,15.09,12.73,2.0
1.51,-0.07,-0.57,15.81,-7.87,-19.29,26.28,15.09,12.73,2.0
1.51,-0.07,-0.57,15.81,-7.87,-19.29,26.28,15.09,12.73,2.0
1.41,-0.27,-0.33,-12.76,1.65,-11.35,26.28,15.09,12.73,2.0
1.11,1.03,0.4,-140.26,39.12,17.88,26.46,15.19,12.49,2.0
0.41,1.65,1.44,38.57,44.13,-14.53,25.65,15.06,14.48,2.0
0.41,1.65,1.44,38.57,44.13,-14.53,25.65,15.06,14.48,2.0
0.15,1.33,1.62,94.67,44.92,-27.04,25.65,15.06,14.48,2.0
0.15,1.33,1.62,94.67,44.92,-27.04,25.65,15.06,14.48,2.0
-0.3,0.07,1.22,63.35,48.89,-12.02,25.65,15.06,14.48,2.0
-0.62,-0.26,0.9,15.93,43.58,1.34,26.32,14.99,14.53,2.0
-0.58,0.21,0.87,-28.38,32.35,10.8,26.32,14.99,14.53,2.0
0.37,0.68,0.6,61.89,14.95,15.32,26.32,14.99,14.53,2.0
0.59,0.63,0.34,88.01,7.14,18.31,25.51,15.26,12.38,2.0
1.22,0.56,-0.64,111.76,-20.75,10.62,25.51,15.26,12.38,2.0
1.22,0.56,-0.64,111.76,-20.75,10.62,25.51,15.26,12.38,2.0
1.72,0.38,-1.26,96.13,-21.3,2.93,25.51,15.26,12.38,2.0
1.72,0.38,-1.26,96.13,-21.3,2.93,25.51,15.26,12.38,2.0
1.72,0.38,-1.26,71.11,-23.56,-6.96,25.95,14.05,12.52,2.0
1.72,0.38,-1.26,71.11,-23.56,-6.96,25.95,14.05,12.52,2.0
1.64,0.4,-1.22,53.47,-17.4,-18.01,25.95,14.05,12.52,2.0
1.76,0.3,-1.15,40.89,-17.94,-21.48,25.95,14.05,12.52,2.0
1.52,0.26,-0.76,5.0,-13.92,-20.87,25.95,14.05,12.52,2.0
1.52,0.26,-0.76,5.0,-13.92,-20.87,25.95,14.05,12.52,2.0
1.15,0.46,0.09,-64.51,10.13,-11.35,25.95,14.48,12.57,2.0
1.09,0.58,0.44,-71.84,16.24,-6.96,25.95,14.48,12.57,2.0
0.81,1.15,0.95,-56.76,23.13,-0.43,25.95,14.48,12.57,2.0
0.81,1.15,0.95,-56.76,23.13,-0.43,25.95,14.48,12.57,2.0
0.24,1.15,2.05,26.98,45.41,-10.07,26.09,15.12,13.95,2.0
0.02,0.74,2.06,43.76,55.24,-8.85,26.09,15.12,13.95,2.0
0.02,0.74,2.06,43.76,55.24,-8.85,26.09,15.12,13.95,2.0
0.02,0.74,2.06,43.76,55.24,-8.85,26.09,15.12,13.95,2.0
-0.4,0.3,1.61,10.25,73.43,15.93,25.6,15.39,13.73,2.0
-0.28,0.37,1.35,-3.66,84.53,16.42,25.6,15.39,13.73,2.0
0.23,0.72,0.89,43.88,77.88,9.09,25.6,15.39,13.73,2.0
0.23,0.72,0.89,43.88,77.88,9.09,25.6,15.39,13.73,2.0
0.49,0.78,0.59,66.35,70.25,4.15,25.6,15.39,13.73,2.0
0.49,0.78,0.59,66.35,70.25,4.15,25.6,15.39,13.73,2.0
1.11,0.55,-0.93,86.91,36.74,-15.01,25.11,14.53,13.54,2.0
1.53,0.35,-1.49,31.86,-6.84,-30.09,25.11,14.53,13.54,2.0
1.33,0.36,-1.6,32.04,-21.55,-42.48,25.11,14.53,13.54,2.0
1.24,0.32,-1.38,20.14,-37.54,-37.17,25.68,14.14,13.99,2.0
1.12,-0.06,-0.58,-37.17,-45.53,-7.87,25.68,14.14,13.99,2.0
1.12,-0.06,-0.58,-37.17,-45.53,-7.87,25.68,14.14,13.99,2.0
1.0,0.11,-0.3,-37.17,-45.53,-7.87,25.68,14.14,13.99,2.0
0.91,1.16,0.49,-21.12,-33.26,0.98,26.53,14.04,13.84,2.0
0.82,1.47,0.97,11.17,-31.19,-7.63,26.53,14.04,13.84,2.0
0.72,1.2,1.02,45.78,-32.23,-16.97,26.53,14.04,13.84,2.0
0.72,1.2,1.02,45.78,-32.23,-16.97,26.53,14.04,13.84,2.0
