0.73,0.06,-0.66,-73.24,57.19,-51.7,21.08,32.48,18.91,4.0
0.73,-0.09,-0.71,-78.06,53.77,-41.5,21.08,32.48,18.91,4.0
0.73,-0.09,-0.71,-78.06,53.77,-41.5,21.08,32.48,18.91,4.0
0.72,-0.12,-0.68,-88.13,50.84,-31.07,20.47,33.48,18.51,4.0
0.7,-0.11,-0.69,-89.36,50.96,-23.93,20.47,33.48,18.51,4.0
0.7,-0.11,-0.69,-89.36,50.96,-23.93,20.47,33.48,18.51,4.0
0.66,-0.04,-0.71,-82.58,47.18,-19.41,20.47,33.48,18.51,4.0
0.65,-0.04,-0.73,-82.58,47.18,-19.41,20.47,33.48,18.51,4.0
0.66,-0.14,-0.59,-85.08,36.19,-11.84,20.01,35.6,18.31,4.0
0.66,-0.14,-0.59,-85.08,36.19,-11.84,20.01,35.6,18.31,4.0
0.66,-0.14,-0.59,-85.08,36.19,-11.84,20.01,35.6,18.31,4.0
0.69,-0.19,-0.55,-86.79,34.55,-8.91,20.01,35.6,18.31,4.0
0.6,-0.19,-0.68,-91.49,28.93,8.42,19.71,35.69,17.64,4.0
0.6,-0.19,-0.68,-91.49,28.93,8.42,19.71,35.69,17.64,4.0
0.6,-0.19,-0.68,-91.49,28.93,8.42,19.71,35.69,17.64,4.0
0.56,-0.18,-0.77,-99.12,20.94,11.41,19.71,35.69,17.64,4.0
0.5,-0.19,-0.78,-105.71,16.11,12.08,19.71,35.69,17.64,4.0
0.52,-0.08,-0.55,-114.99,8.79,12.21,19.14,36.73,16.78,4.0
0.63,-0.09,-0.58,-101.56,7.2,11.66,19.14,36.73,16.78,4.0
0.55,-0.39,-0.72,-56.7,6.71,2.81,19.31,38.51,15.59,4.0
0.52,-0.34,-0.57,-71.78,5.8,4.03,19.31,38.51,15.59,4.0
0.52,-0.34,-0.57,-71.78,5.8,4.03,19.31,38.51,15.59,4.0
0.56,-0.43,-0.63,-80.51,5.43,6.59,19.31,38.51,15.59,4.0
0.6,-0.41,-0.64,-93.69,5.19,10.62,19.31,38.51,15.59,4.0
0.6,-0.37,-0.68,-97.17,4.09,12.51,19.47,38.31,14.47,4.0
0.6,-0.37,-0.68,-97.17,4.09,12.51,19.47,38.31,14.47,4.0
0.61,-0.32,-0.69,-96.74,3.36,13.12,19.47,38.31,14.47,4.0
0.62,-0.19,-0.65,-65.73,1.71,6.71,19.47,38.31,14.47,4.0
0.62,-0.34,-0.64,-52.19,1.95,4.58,19.47,38.31,14.47,4.0
0.63,-0.45,-0.66,-43.95,2.32,4.27,20.09,38.54,14.37,4.0
0.63,-0.45,-0.66,-43.95,2.32,4.27,20.09,38.54,14.37,4.0
0.65,-0.57,-0.64,-46.51,2.38,8.61,20.09,38.54,14.37,4.0
