0.53,-0.43,-0.53,-100.65,1.04,67.99,23.12,35.88,15.37,4.0
0.61,-0.05,-0.61,-80.02,0.79,67.44,23.73,36.15,13.26,4.0
0.64,-0.14,-0.65,-68.48,-2.75,67.38,23.73,36.15,13.26,4.0
0.64,-0.14,-0.65,-68.48,-2.75,67.38,23.73,36.15,13.26,4.0
0.61,-0.25,-0.66,-66.28,-6.96,68.42,23.73,36.15,13.26,4.0
0.61,-0.31,-0.59,-72.81,-10.86,70.13,23.73,36.15,13.26,4.0
0.61,-0.31,-0.59,-72.81,-10.86,70.13,23.73,36.15,13.26,4.0
0.61,-0.22,-0.53,-105.53,-14.83,73.85,25.28,36.66,11.91,4.0
0.61,-0.22,-0.53,-105.53,-14.83,73.85,25.28,36.66,11.91,4.0
0.66,-0.14,-0.48,-100.65,-14.59,74.4,25.28,36.66,11.91,4.0
0.68,-0.06,-0.46,-80.08,-15.2,74.71,25.28,36.66,11.91,4.0
0.62,-0.25,-0.53,-69.27,-18.62,73.3,27.1,35.89,12.21,4.0
0.67,-0.32,-0.56,-80.14,-23.93,76.78,27.1,35.89,12.21,4.0
0.72,-0.28,-0.49,-88.2,-24.96,81.48,27.1,35.89,12.21,4.0
0.72,-0.28,-0.49,-88.2,-24.96,81.48,27.1,35.89,12.21,4.0
0.64,0.05,-0.35,-72.75,-27.89,82.03,27.91,34.57,10.03,4.0
0.64,0.05,-0.35,-54.63,-28.63,78.67,27.91,34.57,10.03,4.0
0.61,-0.11,-0.37,-42.05,-28.87,74.77,27.91,34.57,10.03,4.0
0.61,-0.11,-0.37,-42.05,-28.87,74.77,27.91,34.57,10.03,4.0
0.61,-0.11,-0.37,-42.05,-28.87,74.77,27.91,34.57,10.03,4.0
0.79,-0.53,-0.42,-109.68,-21.79,87.04,29.46,34.36,9.31,4.0
0.79,-0.53,-0.42,-109.68,-21.79,87.04,29.46,34.36,9.31,4.0
0.78,-0.38,-0.41,-128.78,-17.21,95.34,29.46,34.36,9.31,4.0
0.78,-0.05,-0.32,-113.71,-9.03,105.96,29.46,34.36,9.31,4.0
0.77,-0.1,-0.43,-83.92,-14.16,100.71,30.73,32.21,7.45,4.0
0.83,-0.02,-0.43,-92.47,-21.0,98.69,30.73,32.21,7.45,4.0
0.83,-0.02,-0.43,-92.47,-21.0,98.69,30.73,32.21,7.45,4.0
0.82,0.09,-0.44,-96.68,-28.87,97.29,30.73,32.21,7.45,4.0
0.82,0.14,-0.4,-86.3,-43.46,93.44,31.7,30.26,5.79,4.0
